"iteration","scenario","ratio","method","beta","se","p_value","n_matched_cases","n_discordant","matched_mac","ratio_label"
110,"Positive control",6,"Oracle GWAS",0.290868680257207,0.137606978232752,0.0345354269774056,,,,"1:6"
110,"Positive control",6,"Standard GWAS",0.550957331036329,0.136812215074102,5.64675116234594e-05,,,,"1:6"
110,"Positive control",6,"PC-adjusted GWAS",0.316627665711252,0.137472415091665,0.021267102230987,,,,"1:6"
110,"Positive control",6,"Matching + CLR",0.468597065725635,0.161726326774768,0.00346000500720239,2500,228,234,"1:6"
111,"Negative control",1,"Oracle GWAS",0.140239090813925,0.114846986939583,0.22205002195833,,,,"1:1"
111,"Negative control",1,"Standard GWAS",0.811109133601125,0.113302676319606,8.13971422276452e-13,,,,"1:1"
111,"Negative control",1,"PC-adjusted GWAS",0.276056078814583,0.117052284780291,0.0183539165982643,,,,"1:1"
111,"Negative control",1,"Matching + CLR",0.347281877982531,0.20439459215314,0.0875316888771215,2500,96,97,"1:1"
111,"Negative control",4,"Oracle GWAS",0.140239090813925,0.114846986939583,0.22205002195833,,,,"1:4"
111,"Negative control",4,"Standard GWAS",0.811109133601125,0.113302676319606,8.13971422276452e-13,,,,"1:4"
111,"Negative control",4,"PC-adjusted GWAS",0.276056078814583,0.117052284780291,0.0183539165982643,,,,"1:4"
111,"Negative control",4,"Matching + CLR",0.285876044690335,0.154016786912294,0.0625280977184268,2500,219,229,"1:4"
111,"Negative control",6,"Oracle GWAS",0.140239090813925,0.114846986939583,0.22205002195833,,,,"1:6"
111,"Negative control",6,"Standard GWAS",0.811109133601125,0.113302676319606,8.13971422276452e-13,,,,"1:6"
111,"Negative control",6,"PC-adjusted GWAS",0.276056078814583,0.117052284780291,0.0183539165982643,,,,"1:6"
111,"Negative control",6,"Matching + CLR",0.206457700463685,0.146448788079419,0.157874039156006,2500,317,336,"1:6"
111,"Positive control",1,"Oracle GWAS",0.417908457665973,0.131902802603669,0.00153329975732819,,,,"1:1"
111,"Positive control",1,"Standard GWAS",0.670630152877535,0.131175285441657,3.17967831829729e-07,,,,"1:1"
111,"Positive control",1,"PC-adjusted GWAS",0.474779569585607,0.131845438574475,0.000316957240386653,,,,"1:1"
111,"Positive control",1,"Matching + CLR",0.34484048629173,0.224154183630855,0.122094578117408,2500,82,90,"1:1"
111,"Positive control",4,"Oracle GWAS",0.417908457665973,0.131902802603669,0.00153329975732819,,,,"1:4"
111,"Positive control",4,"Standard GWAS",0.670630152877535,0.131175285441657,3.17967831829729e-07,,,,"1:4"
111,"Positive control",4,"PC-adjusted GWAS",0.474779569585607,0.131845438574475,0.000316957240386653,,,,"1:4"
111,"Positive control",4,"Matching + CLR",0.38816491053421,0.165183310092945,0.0180774880088964,2500,183,195,"1:4"
111,"Positive control",6,"Oracle GWAS",0.417908457665973,0.131902802603669,0.00153329975732819,,,,"1:6"
111,"Positive control",6,"Standard GWAS",0.670630152877535,0.131175285441657,3.17967831829729e-07,,,,"1:6"
111,"Positive control",6,"PC-adjusted GWAS",0.474779569585607,0.131845438574475,0.000316957240386653,,,,"1:6"
111,"Positive control",6,"Matching + CLR",0.457566787345917,0.158285855429181,0.00355411060843128,2500,234,252,"1:6"
112,"Negative control",1,"Oracle GWAS",-0.0718016460751277,0.117146030124997,0.539926408633223,,,,"1:1"
112,"Negative control",1,"Standard GWAS",0.593890158580489,0.115624304850638,2.80083734151573e-07,,,,"1:1"
112,"Negative control",1,"PC-adjusted GWAS",0.059352694351736,0.119035798806048,0.618052651214725,,,,"1:1"
112,"Negative control",1,"Matching + CLR",0.141679100586146,0.2015727305737,0.481727716316626,2500,96,99,"1:1"
112,"Negative control",4,"Oracle GWAS",-0.0718016460751277,0.117146030124997,0.539926408633223,,,,"1:4"
112,"Negative control",4,"Standard GWAS",0.593890158580489,0.115624304850638,2.80083734151573e-07,,,,"1:4"
112,"Negative control",4,"PC-adjusted GWAS",0.059352694351736,0.119035798806048,0.618052651214725,,,,"1:4"
112,"Negative control",4,"Matching + CLR",0.0683146706429362,0.154646700856276,0.658607826287385,2500,242,251,"1:4"
112,"Negative control",6,"Oracle GWAS",-0.0718016460751277,0.117146030124997,0.539926408633223,,,,"1:6"
112,"Negative control",6,"Standard GWAS",0.593890158580489,0.115624304850638,2.80083734151573e-07,,,,"1:6"
112,"Negative control",6,"PC-adjusted GWAS",0.059352694351736,0.119035798806048,0.618052651214725,,,,"1:6"
112,"Negative control",6,"Matching + CLR",0.0657181447228054,0.149959530853681,0.66115553997612,2500,328,351,"1:6"
112,"Positive control",1,"Oracle GWAS",0.388162272135272,0.127325629407935,0.00229926256640217,,,,"1:1"
112,"Positive control",1,"Standard GWAS",0.618964326380816,0.126567541502758,1.00637649290894e-06,,,,"1:1"
112,"Positive control",1,"PC-adjusted GWAS",0.433828330117414,0.127320037873192,0.000655886484889804,,,,"1:1"
112,"Positive control",1,"Matching + CLR",0.213676725281973,0.207610058169338,0.302343321776374,2500,91,94,"1:1"
112,"Positive control",4,"Oracle GWAS",0.388162272135272,0.127325629407935,0.00229926256640217,,,,"1:4"
112,"Positive control",4,"Standard GWAS",0.618964326380816,0.126567541502758,1.00637649290894e-06,,,,"1:4"
112,"Positive control",4,"PC-adjusted GWAS",0.433828330117414,0.127320037873192,0.000655886484889804,,,,"1:4"
112,"Positive control",4,"Matching + CLR",0.332868570803259,0.160972310484631,0.0376921975988847,2500,192,201,"1:4"
112,"Positive control",6,"Oracle GWAS",0.388162272135272,0.127325629407935,0.00229926256640217,,,,"1:6"
112,"Positive control",6,"Standard GWAS",0.618964326380816,0.126567541502758,1.00637649290894e-06,,,,"1:6"
112,"Positive control",6,"PC-adjusted GWAS",0.433828330117414,0.127320037873192,0.000655886484889804,,,,"1:6"
112,"Positive control",6,"Matching + CLR",0.350705376459763,0.153562818330536,0.0216489476209105,2500,257,271,"1:6"
113,"Negative control",1,"Oracle GWAS",0.028595020507043,0.117400980355781,0.807566083770167,,,,"1:1"
113,"Negative control",1,"Standard GWAS",0.708107039137879,0.115944326521458,1.01329277654224e-09,,,,"1:1"
113,"Negative control",1,"PC-adjusted GWAS",0.0915612973664476,0.119824525583654,0.444790857043344,,,,"1:1"
113,"Negative control",1,"Matching + CLR",0.318453731118534,0.207802353648408,0.123812223821332,2500,95,97,"1:1"
113,"Negative control",4,"Oracle GWAS",0.028595020507043,0.117400980355781,0.807566083770167,,,,"1:4"
113,"Negative control",4,"Standard GWAS",0.708107039137879,0.115944326521458,1.01329277654224e-09,,,,"1:4"
113,"Negative control",4,"PC-adjusted GWAS",0.0915612973664476,0.119824525583654,0.444790857043344,,,,"1:4"
113,"Negative control",4,"Matching + CLR",0.179080777799481,0.154006344979011,0.244293054326206,2500,234,244,"1:4"
113,"Negative control",6,"Oracle GWAS",0.028595020507043,0.117400980355781,0.807566083770167,,,,"1:6"
113,"Negative control",6,"Standard GWAS",0.708107039137879,0.115944326521458,1.01329277654224e-09,,,,"1:6"
113,"Negative control",6,"PC-adjusted GWAS",0.0915612973664476,0.119824525583654,0.444790857043344,,,,"1:6"
113,"Negative control",6,"Matching + CLR",0.181415299642485,0.147490855187847,0.218066287609887,2500,318,337,"1:6"
113,"Positive control",1,"Oracle GWAS",0.492169606880543,0.127126506815007,0.000108169976505934,,,,"1:1"
113,"Positive control",1,"Standard GWAS",0.738732621255215,0.126394667703018,5.07633798456971e-09,,,,"1:1"
113,"Positive control",1,"PC-adjusted GWAS",0.522120428220242,0.127190183885246,4.04249934425659e-05,,,,"1:1"
113,"Positive control",1,"Matching + CLR",0.374693449441411,0.226133508433317,0.0955807045456294,2500,81,81,"1:1"
113,"Positive control",4,"Oracle GWAS",0.492169606880543,0.127126506815007,0.000108169976505934,,,,"1:4"
113,"Positive control",4,"Standard GWAS",0.738732621255215,0.126394667703018,5.07633798456971e-09,,,,"1:4"
113,"Positive control",4,"PC-adjusted GWAS",0.522120428220242,0.127190183885246,4.04249934425659e-05,,,,"1:4"
113,"Positive control",4,"Matching + CLR",0.485515467946721,0.171083269475197,0.00413804963903386,2500,162,166,"1:4"
113,"Positive control",6,"Oracle GWAS",0.492169606880543,0.127126506815007,0.000108169976505934,,,,"1:6"
113,"Positive control",6,"Standard GWAS",0.738732621255215,0.126394667703018,5.07633798456971e-09,,,,"1:6"
113,"Positive control",6,"PC-adjusted GWAS",0.522120428220242,0.127190183885246,4.04249934425659e-05,,,,"1:6"
113,"Positive control",6,"Matching + CLR",0.422735343014935,0.162025373380574,0.00856264632489239,2500,228,237,"1:6"
114,"Negative control",1,"Oracle GWAS",-0.136998640943825,0.121313627311687,0.258774215259657,,,,"1:1"
114,"Negative control",1,"Standard GWAS",0.562811330816367,0.120115030771518,2.79137075648213e-06,,,,"1:1"
114,"Negative control",1,"PC-adjusted GWAS",-0.0307518102157016,0.123616224111701,0.803539936383804,,,,"1:1"
114,"Negative control",1,"Matching + CLR",-0.310154928303839,0.198479065379549,0.116664464781023,2500,104,104,"1:1"
114,"Negative control",4,"Oracle GWAS",-0.136998640943825,0.121313627311687,0.258774215259657,,,,"1:4"
114,"Negative control",4,"Standard GWAS",0.562811330816367,0.120115030771518,2.79137075648213e-06,,,,"1:4"
114,"Negative control",4,"PC-adjusted GWAS",-0.0307518102157016,0.123616224111701,0.803539936383804,,,,"1:4"
114,"Negative control",4,"Matching + CLR",-0.0987838340037112,0.168146494015307,0.556719689329216,2500,231,238,"1:4"
114,"Negative control",6,"Oracle GWAS",-0.136998640943825,0.121313627311687,0.258774215259657,,,,"1:6"
114,"Negative control",6,"Standard GWAS",0.562811330816367,0.120115030771518,2.79137075648213e-06,,,,"1:6"
114,"Negative control",6,"PC-adjusted GWAS",-0.0307518102157016,0.123616224111701,0.803539936383804,,,,"1:6"
114,"Negative control",6,"Matching + CLR",-0.0957818570846847,0.163321246477478,0.557417441964379,2500,315,334,"1:6"
114,"Positive control",1,"Oracle GWAS",0.329881932918686,0.133900075338168,0.0137533165482393,,,,"1:1"
114,"Positive control",1,"Standard GWAS",0.577801049736736,0.133242842402753,1.44801724852981e-05,,,,"1:1"
114,"Positive control",1,"PC-adjusted GWAS",0.370328280244777,0.133937102125333,0.00569329682681185,,,,"1:1"
114,"Positive control",1,"Matching + CLR",0.374693449441411,0.226133508433317,0.0955807045456294,2500,81,85,"1:1"
114,"Positive control",4,"Oracle GWAS",0.329881932918686,0.133900075338168,0.0137533165482393,,,,"1:4"
114,"Positive control",4,"Standard GWAS",0.577801049736736,0.133242842402753,1.44801724852981e-05,,,,"1:4"
114,"Positive control",4,"PC-adjusted GWAS",0.370328280244777,0.133937102125333,0.00569329682681185,,,,"1:4"
114,"Positive control",4,"Matching + CLR",0.383705619347299,0.168196285636463,0.0217490066118742,2500,177,188,"1:4"
114,"Positive control",6,"Oracle GWAS",0.329881932918686,0.133900075338168,0.0137533165482393,,,,"1:6"
114,"Positive control",6,"Standard GWAS",0.577801049736736,0.133242842402753,1.44801724852981e-05,,,,"1:6"
114,"Positive control",6,"PC-adjusted GWAS",0.370328280244777,0.133937102125333,0.00569329682681185,,,,"1:6"
114,"Positive control",6,"Matching + CLR",0.44209362913995,0.160928510262291,0.00562430509791234,2500,229,245,"1:6"
115,"Negative control",1,"Oracle GWAS",0.0977258947550969,0.116472649068633,0.401443571752042,,,,"1:1"
115,"Negative control",1,"Standard GWAS",0.810788156527853,0.115316454086945,2.05081857980935e-12,,,,"1:1"
115,"Negative control",1,"PC-adjusted GWAS",0.177537233995173,0.119035487141257,0.13583951723764,,,,"1:1"
115,"Negative control",1,"Matching + CLR",0.198450938723838,0.210689923590187,0.345447530469226,2500,91,93,"1:1"
115,"Negative control",4,"Oracle GWAS",0.0977258947550969,0.116472649068633,0.401443571752042,,,,"1:4"
115,"Negative control",4,"Standard GWAS",0.810788156527853,0.115316454086945,2.05081857980935e-12,,,,"1:4"
115,"Negative control",4,"PC-adjusted GWAS",0.177537233995173,0.119035487141257,0.13583951723764,,,,"1:4"
115,"Negative control",4,"Matching + CLR",0.12208103543894,0.160215051972646,0.445795903679842,2500,223,232,"1:4"
115,"Negative control",6,"Oracle GWAS",0.0977258947550969,0.116472649068633,0.401443571752042,,,,"1:6"
115,"Negative control",6,"Standard GWAS",0.810788156527853,0.115316454086945,2.05081857980935e-12,,,,"1:6"
115,"Negative control",6,"PC-adjusted GWAS",0.177537233995173,0.119035487141257,0.13583951723764,,,,"1:6"
115,"Negative control",6,"Matching + CLR",0.104290325622396,0.153266373290337,0.496020772605145,2500,303,327,"1:6"
115,"Positive control",1,"Oracle GWAS",0.499230684810162,0.131587978681197,0.000148303722342066,,,,"1:1"
115,"Positive control",1,"Standard GWAS",0.760115858817296,0.130853288255891,6.28783410951223e-09,,,,"1:1"
115,"Positive control",1,"PC-adjusted GWAS",0.530951096499897,0.131703878761972,5.54454442481633e-05,,,,"1:1"
115,"Positive control",1,"Matching + CLR",0.42700491582545,0.228002572335805,0.0589067186156619,2500,78,79,"1:1"
115,"Positive control",4,"Oracle GWAS",0.499230684810162,0.131587978681197,0.000148303722342066,,,,"1:4"
115,"Positive control",4,"Standard GWAS",0.760115858817296,0.130853288255891,6.28783410951223e-09,,,,"1:4"
115,"Positive control",4,"PC-adjusted GWAS",0.530951096499897,0.131703878761972,5.54454442481633e-05,,,,"1:4"
115,"Positive control",4,"Matching + CLR",0.576109907136151,0.173844198731155,0.000771866448828662,2500,151,156,"1:4"
115,"Positive control",6,"Oracle GWAS",0.499230684810162,0.131587978681197,0.000148303722342066,,,,"1:6"
115,"Positive control",6,"Standard GWAS",0.760115858817296,0.130853288255891,6.28783410951223e-09,,,,"1:6"
115,"Positive control",6,"PC-adjusted GWAS",0.530951096499897,0.131703878761972,5.54454442481633e-05,,,,"1:6"
115,"Positive control",6,"Matching + CLR",0.575810084478878,0.164554974146923,0.000385746755682007,2500,203,210,"1:6"
116,"Negative control",1,"Oracle GWAS",0.137611803428853,0.109266066356378,0.207878886853327,,,,"1:1"
116,"Negative control",1,"Standard GWAS",0.800380998118151,0.107585681378546,1.01086148861044e-13,,,,"1:1"
116,"Negative control",1,"PC-adjusted GWAS",0.202932607283466,0.111249547744352,0.0681338207877499,,,,"1:1"
116,"Negative control",1,"Matching + CLR",0.14665448831085,0.180912710702224,0.417077059520565,2500,117,119,"1:1"
116,"Negative control",4,"Oracle GWAS",0.137611803428853,0.109266066356378,0.207878886853327,,,,"1:4"
116,"Negative control",4,"Standard GWAS",0.800380998118151,0.107585681378546,1.01086148861044e-13,,,,"1:4"
116,"Negative control",4,"PC-adjusted GWAS",0.202932607283466,0.111249547744352,0.0681338207877499,,,,"1:4"
116,"Negative control",4,"Matching + CLR",0.17087946673029,0.142764602969477,0.230744587048988,2500,267,280,"1:4"
116,"Negative control",6,"Oracle GWAS",0.137611803428853,0.109266066356378,0.207878886853327,,,,"1:6"
116,"Negative control",6,"Standard GWAS",0.800380998118151,0.107585681378546,1.01086148861044e-13,,,,"1:6"
116,"Negative control",6,"PC-adjusted GWAS",0.202932607283466,0.111249547744352,0.0681338207877499,,,,"1:6"
116,"Negative control",6,"Matching + CLR",0.19283880172755,0.13746769852755,0.160018153413356,2500,361,381,"1:6"
116,"Positive control",1,"Oracle GWAS",0.449598510574658,0.125720801776042,0.000348669725019566,,,,"1:1"
116,"Positive control",1,"Standard GWAS",0.669514238108599,0.125004784592266,8.51273956560531e-08,,,,"1:1"
116,"Positive control",1,"PC-adjusted GWAS",0.487269604922139,0.125768105370967,0.000106909858245756,,,,"1:1"
116,"Positive control",1,"Matching + CLR",0.523248143764548,0.223088588946291,0.0176767254458422,2500,86,86,"1:1"
116,"Positive control",4,"Oracle GWAS",0.449598510574658,0.125720801776042,0.000348669725019566,,,,"1:4"
116,"Positive control",4,"Standard GWAS",0.669514238108599,0.125004784592266,8.51273956560531e-08,,,,"1:4"
116,"Positive control",4,"PC-adjusted GWAS",0.487269604922139,0.125768105370967,0.000106909858245756,,,,"1:4"
116,"Positive control",4,"Matching + CLR",0.585492871714473,0.16465801025199,0.000310772718386436,2500,172,175,"1:4"
116,"Positive control",6,"Oracle GWAS",0.449598510574658,0.125720801776042,0.000348669725019566,,,,"1:6"
116,"Positive control",6,"Standard GWAS",0.669514238108599,0.125004784592266,8.51273956560531e-08,,,,"1:6"
116,"Positive control",6,"PC-adjusted GWAS",0.487269604922139,0.125768105370967,0.000106909858245756,,,,"1:6"
116,"Positive control",6,"Matching + CLR",0.462695703923035,0.154815850561301,0.00257183379263943,2500,246,260,"1:6"
117,"Negative control",1,"Oracle GWAS",0.0493183678561392,0.114770801312933,0.66740529719876,,,,"1:1"
117,"Negative control",1,"Standard GWAS",0.732430076876408,0.113425917436735,1.06557061407961e-10,,,,"1:1"
117,"Negative control",1,"PC-adjusted GWAS",0.156969269729108,0.116967169828023,0.17959785898472,,,,"1:1"
117,"Negative control",1,"Matching + CLR",0.130620182417064,0.208959271667006,0.531614576881612,2500,92,94,"1:1"
117,"Negative control",4,"Oracle GWAS",0.0493183678561392,0.114770801312933,0.66740529719876,,,,"1:4"
117,"Negative control",4,"Standard GWAS",0.732430076876408,0.113425917436735,1.06557061407961e-10,,,,"1:4"
117,"Negative control",4,"PC-adjusted GWAS",0.156969269729108,0.116967169828023,0.17959785898472,,,,"1:4"
117,"Negative control",4,"Matching + CLR",0.0966715379320354,0.161716272198414,0.549833297474572,2500,221,232,"1:4"
117,"Negative control",6,"Oracle GWAS",0.0493183678561392,0.114770801312933,0.66740529719876,,,,"1:6"
117,"Negative control",6,"Standard GWAS",0.732430076876408,0.113425917436735,1.06557061407961e-10,,,,"1:6"
117,"Negative control",6,"PC-adjusted GWAS",0.156969269729108,0.116967169828023,0.17959785898472,,,,"1:6"
117,"Negative control",6,"Matching + CLR",0.0777024924748467,0.155202540472325,0.61652835652166,2500,303,328,"1:6"
117,"Positive control",1,"Oracle GWAS",0.548632614844829,0.124318088413168,1.0188401215347e-05,,,,"1:1"
117,"Positive control",1,"Standard GWAS",0.797691927937849,0.123589889954299,1.08687143014499e-10,,,,"1:1"
117,"Positive control",1,"PC-adjusted GWAS",0.587016235149606,0.124316808976837,2.33608172323971e-06,,,,"1:1"
117,"Positive control",1,"Matching + CLR",0.714691192289889,0.232540263579742,0.00165807934589048,2500,82,85,"1:1"
117,"Positive control",4,"Oracle GWAS",0.548632614844829,0.124318088413168,1.0188401215347e-05,,,,"1:4"
117,"Positive control",4,"Standard GWAS",0.797691927937849,0.123589889954299,1.08687143014499e-10,,,,"1:4"
